Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,Students,Grade_for_Sorting
41622,Nathaniel,Charles,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
41954,Jack,Chase,Chestnut Academy,CA,6,Male,African American,Hispanic,,,,,,,,1,6
40004,Richard,Daniel,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
40774,Daniel,Farrell,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,,,,,,,,1,6
40582,Joshua,Faulkner,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
43668,Brenda,Fernandez,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,,,,,,,,1,6
40340,Troy,Francis,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
42305,Amy,Freeman,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,,,,,,,,1,6
41979,Phillip,Frye,Chestnut Academy,CA,6,Male,African American,Hispanic,,,,,,,,1,6
42817,Sandra,Gill,Chestnut Academy,CA,6,Female,American Indian,Hispanic,,,,,,,,1,6
43019,Cassandra,Gomez,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,,,,,,,,1,6
42449,Maria,Gonzales,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,,,,,,,,1,6
42452,Kelly,Green,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,,,,,,,,1,6
40538,David,Hamilton,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
41284,Steven,Haynes,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
42667,Catherine,Henson,Chestnut Academy,CA,6,Female,White,Non-Hispanic,,,,,,,,1,6
42635,Cassandra,Ho,Chestnut Academy,CA,6,Female,Asian,Hispanic,,,,,,,,1,6
41928,Daniel,Huber,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
42081,Angela,Hunter,Chestnut Academy,CA,6,Female,White,Hispanic,,,,,,,,1,6
43441,Sandra,Hurst,Chestnut Academy,CA,6,Female,White,Non-Hispanic,,,,,,,,1,6
41874,Alexis,Jacobson,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,,,,,,,,1,6
43664,Megan,Johnson,Chestnut Academy,CA,6,Female,Asian,Hispanic,,,,,,,,1,6
40568,Joshua,Jones,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
40945,Steve,Jones,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
40352,John,Khan,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
43796,Valerie,King,Chestnut Academy,CA,6,Female,White,Non-Hispanic,,,,,,,,1,6
43206,Nichole,Lambert,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,,,,,,,,1,6
42386,Amanda,Larsen,Chestnut Academy,CA,6,Female,White,Non-Hispanic,,,,,,,,1,6
40662,Eric,Lewis,Chestnut Academy,CA,6,Male,Asian,Non-Hispanic,,,,,,,,1,6
43549,Catherine,Livingston,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,,,,,,,,1,6
41205,Arthur,Martin,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
40436,Brian,Martinez,Chestnut Academy,CA,6,Male,African American,Hispanic,,,,,,,,1,6
42576,Rhonda,Martinez,Chestnut Academy,CA,6,Female,White,Non-Hispanic,,,,,,,,1,6
43486,Donna,Mcgee,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,,,,,,,,1,6
41836,Christopher,Mendez,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
42744,Heather,Mendoza,Chestnut Academy,CA,6,Female,African American,Hispanic,,,,,,,,1,6
40322,David,Michael,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
43034,Leslie,Nielsen,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,,,,,,,,1,6
42680,Barbara,Pittman,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,,,,,,,,1,6
40898,John,Powell,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
41172,Jose,Preston,Chestnut Academy,CA,6,Male,Asian,Non-Hispanic,,,,,,,,1,6
42231,Kara,Rhodes,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,,,,,,,,1,6
43156,Karina,Rodriguez,Chestnut Academy,CA,6,Female,Asian,Hispanic,,,,,,,,1,6
40682,Ricardo,Rodriguez,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
41641,John,Russell,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
40798,Troy,Russo,Chestnut Academy,CA,6,Male,American Indian,Non-Hispanic,,,,,,,,1,6
43451,Julie,Shaffer,Chestnut Academy,CA,6,Female,White,Non-Hispanic,,,,,,,,1,6
41394,George,Singleton,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
42032,Kristin,Smith,Chestnut Academy,CA,6,Female,African American,Hispanic,,,,,,,,1,6
40397,Michael,Smith,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
41739,Walter,Smith,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
43877,Brandy,Stark,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,,,,,,,,1,6
42805,Barbara,Stokes,Chestnut Academy,CA,6,Female,Asian,Hispanic,,,,,,,,1,6
40223,Mark,Stout,Chestnut Academy,CA,6,Male,African American,Non-Hispanic,,,,,,,,1,6
43094,Kristen,Wallace,Chestnut Academy,CA,6,Female,Asian,Non-Hispanic,,,,,,,,1,6
43186,Kristen,Ward,Chestnut Academy,CA,6,Female,American Indian,Non-Hispanic,,,,,,,,1,6
41405,Joseph,Wheeler,Chestnut Academy,CA,6,Male,White,Hispanic,,,,,,,,1,6
42372,Nicole,Whitney,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,,,,,,,,1,6
43061,Kathryn,Williams,Chestnut Academy,CA,6,Female,African American,Non-Hispanic,,,,,,,,1,6
41957,Matthew,Woods,Chestnut Academy,CA,6,Male,White,Non-Hispanic,,,,,,,,1,6
42016,Teresa,Adams,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
43233,Sabrina,Allen,Chestnut Academy,CA,7,Female,American Indian,Non-Hispanic,,,,,,,,1,7
43826,Dawn,Ballard,Chestnut Academy,CA,7,Female,Asian,Hispanic,,,,,,,,1,7
40897,Dan,Barton,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
40620,Brian,Bauer,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,,,,,,,,1,7
43701,Charlene,Bird,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
43265,Amy,Burnett,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
41228,David,Carey,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
42994,Tracy,Carey,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
43868,Dawn,Clark,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
43974,Stephanie,Collier,Chestnut Academy,CA,7,Female,White,Hispanic,,,,,,,,1,7
40196,Kevin,Cortez,Chestnut Academy,CA,7,Male,White,Hispanic,,,,,,,,1,7
40729,Martin,Curtis,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
42969,Felicia,Dalton,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42362,Christina,Daniels,Chestnut Academy,CA,7,Female,Asian,Hispanic,,,,,,,,1,7
42194,Maria,Delgado,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
40566,Kevin,Evans,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,,,,,,,,1,7
43595,Shannon,Ferguson,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
43777,Roberta,Flores,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
43580,Nicole,Ford,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
40494,Scott,Foster,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
43423,Crystal,Fowler,Chestnut Academy,CA,7,Female,African American,Hispanic,,,,,,,,1,7
40457,Christopher,Fox,Chestnut Academy,CA,7,Male,Asian,Hispanic,,,,,,,,1,7
43325,Margaret,Galloway,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
42193,Tammy,Gibson,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
41180,Steven,Graham,Chestnut Academy,CA,7,Male,American Indian,Hispanic,,,,,,,,1,7
42628,Jennifer,Grant,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
41397,Maurice,Grant,Chestnut Academy,CA,7,Male,White,Hispanic,,,,,,,,1,7
41190,Joseph,Griffin,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
41820,Charles,Hayes,Chestnut Academy,CA,7,Male,White,Hispanic,,,,,,,,1,7
43876,Dawn,Hendrix,Chestnut Academy,CA,7,Female,African American,Hispanic,,,,,,,,1,7
43812,Michelle,Hester,Chestnut Academy,CA,7,Female,White,Hispanic,,,,,,,,1,7
41192,Scott,Jackson,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,,,,,,,,1,7
42822,Victoria,Johnson,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
42579,Amy,Kidd,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42448,Kimberly,Lamb,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
43116,Angela,Lee,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42509,Erin,Lewis,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
42485,Jacqueline,Mason,Chestnut Academy,CA,7,Female,Asian,Non-Hispanic,,,,,,,,1,7
42608,Lisa,Matthews,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42726,Angela,Mccullough,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42220,Anne,Mcdowell,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
40647,Matthew,Moran,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
43541,Emily,Perez,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42132,Deborah,Perry,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
40474,Bryan,Petersen,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,,,,,,,,1,7
40274,Joshua,Porter,Chestnut Academy,CA,7,Male,White,Hispanic,,,,,,,,1,7
40435,Chris,Rivera,Chestnut Academy,CA,7,Male,African American,Hispanic,,,,,,,,1,7
40472,Micheal,Rivera,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
41053,Donald,Robinson,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,,,,,,,,1,7
40438,Jose,Robinson,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,,,,,,,,1,7
42905,Kristin,Sanchez,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
42778,Kelly,Santos,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
40841,Derek,Savage,Chestnut Academy,CA,7,Male,White,Hispanic,,,,,,,,1,7
43770,Katherine,Smith,Chestnut Academy,CA,7,Female,White,Non-Hispanic,,,,,,,,1,7
40981,Russell,Smith,Chestnut Academy,CA,7,Male,African American,Hispanic,,,,,,,,1,7
43157,Tammy,Smith,Chestnut Academy,CA,7,Female,Asian,Non-Hispanic,,,,,,,,1,7
43485,Alyssa,Thomas,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
41357,Charles,Thompson,Chestnut Academy,CA,7,Male,Asian,Non-Hispanic,,,,,,,,1,7
41057,Sean,Thompson,Chestnut Academy,CA,7,Male,White,Non-Hispanic,,,,,,,,1,7
41494,Michael,Tyler,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,,,,,,,,1,7
40446,Antonio,Ward,Chestnut Academy,CA,7,Male,African American,Hispanic,,,,,,,,1,7
41374,Don,Williams,Chestnut Academy,CA,7,Male,African American,Non-Hispanic,,,,,,,,1,7
40399,Robert,Williamson,Chestnut Academy,CA,7,Male,Asian,Hispanic,,,,,,,,1,7
43087,Pamela,Wolfe,Chestnut Academy,CA,7,Female,African American,Non-Hispanic,,,,,,,,1,7
40684,Zachary,Adams,Chestnut Academy,CA,8,Male,African American,Non-Hispanic,,,,,,,,1,8
43590,Susan,Anderson,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
43138,Linda,Arnold,Chestnut Academy,CA,8,Female,Asian,Non-Hispanic,,,,,,,,1,8
43970,Brittany,Bailey,Chestnut Academy,CA,8,Female,African American,Hispanic,,,,,,,,1,8
42773,Elizabeth,Beltran,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
42414,Alyssa,Blair,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
42097,Andrea,Bowers,Chestnut Academy,CA,8,Female,American Indian,Non-Hispanic,,,,,,,,1,8
40431,Richard,Brown,Chestnut Academy,CA,8,Male,Asian,Hispanic,,,,,,,,1,8
43051,Elizabeth,Chambers,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
40837,Jason,Contreras,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
43122,Kayla,Cook,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
42166,Jenna,Cooper,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
40529,John,Cordova,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
41988,Donald,Crosby,Chestnut Academy,CA,8,Male,Asian,Non-Hispanic,,,,,,,,1,8
43076,Lindsey,Curry,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
42835,Sherry,Curry,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
42789,Robin,Davis,Chestnut Academy,CA,8,Female,White,Hispanic,,,,,,,,1,8
43757,Jennifer,Dawson,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
43837,Michelle,Diaz,Chestnut Academy,CA,8,Female,Asian,Non-Hispanic,,,,,,,,1,8
42242,Angela,Edwards,Chestnut Academy,CA,8,Female,Asian,Hispanic,,,,,,,,1,8
40882,Mark,Edwards,Chestnut Academy,CA,8,Male,Asian,Non-Hispanic,,,,,,,,1,8
42407,Sandra,Edwards,Chestnut Academy,CA,8,Female,African American,Hispanic,,,,,,,,1,8
40782,Clinton,Farley,Chestnut Academy,CA,8,Male,African American,Hispanic,,,,,,,,1,8
41768,John,Fisher,Chestnut Academy,CA,8,Male,White,Hispanic,,,,,,,,1,8
42223,Pamela,Flowers,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
43717,Angela,Franklin,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
42315,Madison,Franklin,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
40335,Edward,Garcia,Chestnut Academy,CA,8,Male,Asian,Hispanic,,,,,,,,1,8
41665,Eddie,Gay,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
42394,Gail,Guerra,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
41469,Jack,Hall,Chestnut Academy,CA,8,Male,African American,Hispanic,,,,,,,,1,8
43534,April,Hamilton,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
40080,Douglas,Herrera,Chestnut Academy,CA,8,Male,African American,Hispanic,,,,,,,,1,8
41165,Jesse,Herrera,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
42557,Christine,Hicks,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
40427,Tyler,Holloway,Chestnut Academy,CA,8,Male,Asian,Non-Hispanic,,,,,,,,1,8
41062,Anthony,Huffman,Chestnut Academy,CA,8,Male,White,Hispanic,,,,,,,,1,8
42663,Victoria,Hurst,Chestnut Academy,CA,8,Female,White,Hispanic,,,,,,,,1,8
42738,Donna,Johnson,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
43314,Ashley,Kennedy,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
41562,Kevin,Lawrence,Chestnut Academy,CA,8,Male,American Indian,Non-Hispanic,,,,,,,,1,8
41191,Kenneth,Lee,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
40766,Gary,Lewis,Chestnut Academy,CA,8,Male,African American,Hispanic,,,,,,,,1,8
42062,Brandy,Lopez,Chestnut Academy,CA,8,Female,Asian,Non-Hispanic,,,,,,,,1,8
40477,Michael,Mays,Chestnut Academy,CA,8,Male,Asian,Hispanic,,,,,,,,1,8
42779,Jessica,Mcclure,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
41762,Richard,Mcdowell,Chestnut Academy,CA,8,Male,African American,Non-Hispanic,,,,,,,,1,8
42842,Jessica,Miller,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
42762,Lindsey,Nash,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
41927,Michael,Newman,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
43521,Melanie,Norton,Chestnut Academy,CA,8,Female,Asian,Non-Hispanic,,,,,,,,1,8
40956,Samuel,Oconnor,Chestnut Academy,CA,8,Male,Asian,Non-Hispanic,,,,,,,,1,8
43123,Isabella,Olson,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
43864,Angel,Peterson,Chestnut Academy,CA,8,Female,Asian,Non-Hispanic,,,,,,,,1,8
43874,Victoria,Petty,Chestnut Academy,CA,8,Female,White,Hispanic,,,,,,,,1,8
43824,Cathy,Phillips,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
40673,Cory,Rivers,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
40444,David,Rogers,Chestnut Academy,CA,8,Male,Asian,Hispanic,,,,,,,,1,8
42171,Carol,Russell,Chestnut Academy,CA,8,Female,American Indian,Hispanic,,,,,,,,1,8
41672,Chad,Russell,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
43690,Ashley,Scott,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
40005,Charles,Scott,Chestnut Academy,CA,8,Male,White,Hispanic,,,,,,,,1,8
40605,Francisco,Sims,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
42381,Sharon,Snow,Chestnut Academy,CA,8,Female,African American,Hispanic,,,,,,,,1,8
40880,James,Stevens,Chestnut Academy,CA,8,Male,African American,Non-Hispanic,,,,,,,,1,8
43435,Amber,Thompson,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
43528,Teresa,Thornton,Chestnut Academy,CA,8,Female,Asian,Hispanic,,,,,,,,1,8
42709,Christine,Tucker,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
40686,Michael,Tyler,Chestnut Academy,CA,8,Male,Asian,Non-Hispanic,,,,,,,,1,8
41790,Andre,Wang,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
40571,Aaron,White,Chestnut Academy,CA,8,Male,White,Non-Hispanic,,,,,,,,1,8
40243,Charles,White,Chestnut Academy,CA,8,Male,Asian,Hispanic,,,,,,,,1,8
42328,Sheila,Williamson,Chestnut Academy,CA,8,Female,African American,Non-Hispanic,,,,,,,,1,8
43728,Megan,Wolfe,Chestnut Academy,CA,8,Female,American Indian,Non-Hispanic,,,,,,,,1,8
43384,Kathy,Woods,Chestnut Academy,CA,8,Female,White,Non-Hispanic,,,,,,,,1,8
42887,Elizabeth,Andrade,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
42041,Melissa,Bates,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
42083,Misty,Beck,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
43722,Theresa,Becker,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
43546,Diamond,Benson,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
41744,Jason,Bowers,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
40690,Jeremy,Butler,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41049,Michael,Cain,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
43571,Janet,Cameron,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
41676,Robert,Campbell,Chestnut Academy,CA,9,Male,Asian,Hispanic,,,,,,,,1,9
43547,Alexis,Carney,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
40827,Todd,Casey,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
41690,Matthew,Castaneda,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42974,Leslie,Conley,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
42904,Cindy,Craig,Chestnut Academy,CA,9,Female,Asian,Non-Hispanic,,,,,,,,1,9
40096,Thomas,Delgado,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
41540,Robert,Dickerson,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
40929,David,Dominguez,Chestnut Academy,CA,9,Male,African American,Hispanic,,,,,,,,1,9
41292,Charles,Edwards,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
41737,Raymond,Ferguson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
40678,Christopher,Gallagher,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
41668,Ryan,Griffith,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41031,Steven,Gross,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
42380,Traci,Guerrero,Chestnut Academy,CA,9,Female,American Indian,Hispanic,,,,,,,,1,9
43178,Samantha,Harris,Chestnut Academy,CA,9,Female,American Indian,Non-Hispanic,,,,,,,,1,9
42784,Meagan,Hayes,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42665,Joyce,Henderson,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
41141,Matthew,Hernandez,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43009,Sylvia,Hernandez,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
41751,Tyler,Hernandez,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
40182,Jeffrey,Higgins,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41596,Christopher,Hines,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
41498,Christopher,Hudson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42830,Sandra,Huff,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
41288,Kelly,Johnson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41029,Mark,Johnston,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
40001,David,Juarez,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
43556,Jacqueline,Keller,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42367,Renee,Kim,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
41087,Mason,Lee,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
40345,Jose,Levine,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
43403,Carolyn,Lewis,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
41153,Michael,Maldonado,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
40009,Michael,Marks,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
43143,Jennifer,Marshall,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42631,Cynthia,Mckay,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
40061,Joshua,Miller,Chestnut Academy,CA,9,Male,American Indian,Non-Hispanic,,,,,,,,1,9
43805,Mallory,Morrison,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42029,Connie,Murphy,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
41370,Terry,Nunez,Chestnut Academy,CA,9,Male,White,Hispanic,,,,,,,,1,9
42917,Elizabeth,Ortiz,Chestnut Academy,CA,9,Female,African American,Hispanic,,,,,,,,1,9
42337,Tracy,Ortiz,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
40476,Matthew,Pena,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
42701,Phyllis,Peters,Chestnut Academy,CA,9,Female,Asian,Non-Hispanic,,,,,,,,1,9
43395,Lindsey,Ramos,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
42360,Stephanie,Raymond,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
43198,Crystal,Reyes,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
41803,Bradley,Robinson,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
40402,Matthew,Robinson,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
42351,Jessica,Rodriguez,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
42329,Colleen,Smith,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
40245,Patrick,Smith,Chestnut Academy,CA,9,Male,Asian,Hispanic,,,,,,,,1,9
41313,Roger,Smith,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
42597,Michaela,Soto,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
42728,Vickie,Steele,Chestnut Academy,CA,9,Female,White,Hispanic,,,,,,,,1,9
41773,Paul,Taylor,Chestnut Academy,CA,9,Male,White,Non-Hispanic,,,,,,,,1,9
41475,Douglas,Thompson,Chestnut Academy,CA,9,Male,Asian,Non-Hispanic,,,,,,,,1,9
43207,Jordan,Torres,Chestnut Academy,CA,9,Female,African American,Non-Hispanic,,,,,,,,1,9
40749,Sean,Villanueva,Chestnut Academy,CA,9,Male,African American,Non-Hispanic,,,,,,,,1,9
42401,Terry,Walker,Chestnut Academy,CA,9,Female,White,Non-Hispanic,,,,,,,,1,9
